# source, target, direction, screens, assays, database, reference, exp_direct, exp_indirect, comment
2356,2358,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
2356,2356,fbgn1=fbgn2,"Screen_2,","Cen X Cen,",BioGrid;DIP;DroID;IntAct;mentha,14605208,MI:0397;MI:0018;MI:0727,None,None
2356,2359,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
2356,133,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
2356,222,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
2356,127,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
2360,1017,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
2361,1415,ad->db,"Screen_1,Screen_2,Screen_3,Screen_4,","Cen X 2u,Cen X Cen,",DroID;BioGrid;mentha;FlyBase;DIP;IntAct,14605208;FBrf0235788,MI:0397;MI:1112;MI:0018;MI:0727,None,FBrf0235788 is part of FlyBi data
2361,2361,fbgn1=fbgn2,"Screen_1,Screen_3,","Cen X 2u,Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
2362,2363,ad->db,"Screen_3,Screen_4,","Cen X 2u,",BioGrid;DroID;FlyBase,FBrf0218395;22036573,None,MI:0943;MI:0007;MI:0046,None
2364,2365,ad->db,"Screen_3,Screen_4,","Cen X 2u,",DIP;DroID;IntAct;mentha,14605208,MI:0018,None,None
2364,94,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
2364,10,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
2365,197,ad->db,"Screen_3,","Cen X 2u,",DIP;DroID;IntAct;mentha,14605208,MI:0397;MI:0018;MI:0727,None,None
2367,2368,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;BioGrid;mentha;FlyBase;DIP;IntAct,FBrf0218395;22036573;14605208;FBrf0235788,MI:0397;MI:1112;MI:0018,MI:0943;MI:0007;MI:0046,FBrf0235788 is part of FlyBi data
2369,1104,ad->db,"Screen_1,","Cen X Cen,",DroID;mentha;FlyBase;DIP;IntAct,14605208;FBrf0235788,MI:0397;MI:1112;MI:0018,None,FBrf0235788 is part of FlyBi data
2369,91,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
2369,639,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
2369,1470,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
2369,322,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
2369,304,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
2369,1998,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
2370,70,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
2370,218,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
2370,346,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
2371,1017,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
2374,634,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2374,821,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2374,208,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2374,682,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2374,129,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2374,81,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2374,10,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2374,30,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2374,69,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2374,216,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2374,12,ad->db,"Prediction,Screen_1,","Cen X Cen,",None,None,None,None,None
2374,407,ad->db,"Prediction,Screen_2,","Cen X Cen,",None,None,None,None,None
2374,214,ad->db,"Prediction,Screen_2,","Cen X Cen,",None,None,None,None,None
2374,121,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
2374,226,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
2374,260,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
2374,259,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
2374,363,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
2374,404,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
2374,1873,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
2374,2375,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
2374,13,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
2374,864,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
2374,410,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
2374,858,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:1112;MI:0397,None,FBrf0235788 is part of FlyBi data
2374,225,ad->db,"Screen_1,Screen_2,","Cen X Cen,",BioGrid;DIP;DroID;FlyBase;IntAct;mentha,14605208;10534618;FBrf0235788,MI:0397;MI:1112;MI:0018,MI:0006;MI:0113;MI:0833,FBrf0235788 is part of FlyBi data
2374,1689,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
2374,1308,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
2374,265,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase;IntAct;mentha,FBrf0235788,MI:0018;MI:0397;MI:1112,None,FBrf0235788 is part of FlyBi data
2374,878,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
2374,217,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
2374,206,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
2374,1178,ad->db,"Screen_2,","Cen X Cen,",None,None,None,None,None
2376,133,ad->db,"Screen_2,","Cen X Cen,",BioGrid;DIP;DroID;IntAct;mentha,14605208,MI:0018,None,None
2376,225,ad->db,"Screen_2,Screen_3,Screen_4,","Cen X 2u,Cen X Cen,",BioGrid;DIP;DroID;FlyBase;IntAct;mentha,14605208;FBrf0227292;25242320,MI:0018,MI:0007;MI:0004;MI:0943;MI:0046;MI:0082,None
2376,1343,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
2376,30,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
2376,1475,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
2376,2083,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
2376,1029,ad->db,"Screen_3,Screen_4,","Cen X 2u,",None,None,None,None,None
2376,2377,ad->db,"Screen_4,","Cen X 2u,",None,None,None,None,None
2378,650,ad->db,"Screen_3,","Cen X 2u,",None,None,None,None,None
2380,121,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2380,374,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2380,362,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2380,123,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2380,438,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2380,370,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2380,198,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2380,404,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2380,30,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2380,352,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2380,410,ad->db,"Prediction,","Cen X Cen,",None,None,None,None,None
2380,81,ad->db,"Prediction,Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,216,ad->db,"Prediction,Screen_2,","Cen X Cen,",None,None,None,None,None
2380,2119,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,682,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,1308,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,33,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,129,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,10,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,197,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,407,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,638,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,69,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,302,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,13,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,212,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,52,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,213,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,214,ad->db,"Screen_1,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,217,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,259,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,1655,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
2380,136,ad->db,"Screen_1,Screen_2,","Cen X Cen,",DroID;FlyBase,FBrf0235788,MI:0018,None,FBrf0235788 is part of FlyBi data
